# 3D Scattering Centers from SAR Imaging
# Model: simple_missile
# Center angles (deg): 0   15   30   45   60   75   90  105  120  135  150  165  180
# Sub-aperture: 10.0 deg
# Window: hamming, CLEAN: maxIter=50, thresh=0.05, gain=0.50
# Total centers: 650
# Phase convention corrected: P_3d = -r*k_hat - x*k_perp
#
# Columns: x(m)  y(m)  z(m)  amplitude  source_theta(deg)
  1.888606  0.000000  -0.966338  3.813841e-05  120.0
  1.851129  0.000000  -1.068750  3.986750e-05  120.0
  1.797415  0.000000  -1.161787  3.892822e-05  120.0
  1.834891  0.000000  -1.059375  4.363822e-05  120.0
  1.759938  0.000000  -1.264199  4.298346e-05  120.0
  1.872368  0.000000  -0.956963  4.329910e-05  120.0
  1.797415  0.000000  -1.161787  3.644959e-05  120.0
  1.834891  0.000000  -1.059375  3.776474e-05  120.0
  1.909845  0.000000  -0.854551  3.558653e-05  120.0
  1.872368  0.000000  -0.956963  3.514593e-05  120.0
  1.776176  0.000000  -1.273574  3.508586e-05  120.0
  1.813652  0.000000  -1.171162  3.796723e-05  120.0
  2.082226  0.000000  -0.705978  3.493578e-05  120.0
  2.044750  0.000000  -0.808390  3.838988e-05  120.0
  2.119703  0.000000  -0.603566  3.609370e-05  120.0
  1.851129  0.000000  -1.068750  3.543390e-05  120.0
  1.722461  0.000000  -1.366610  3.405182e-05  120.0
  1.759938  0.000000  -1.264199  4.034361e-05  120.0
  1.797415  0.000000  -1.161787  3.625539e-05  120.0
  1.834891  0.000000  -1.059375  3.458137e-05  120.0
  1.958559  0.000000  -0.882676  3.388383e-05  120.0
  1.996036  0.000000  -0.780265  4.047433e-05  120.0
  1.706223  0.000000  -1.357235  3.335473e-05  120.0
  1.743700  0.000000  -1.254824  3.655168e-05  120.0
  1.781177  0.000000  -1.152412  3.465303e-05  120.0
  1.668746  0.000000  -1.459647  3.341423e-05  120.0
  1.991035  0.000000  -0.901426  3.278135e-05  120.0
  2.082226  0.000000  -0.705978  3.255022e-05  120.0
  2.028512  0.000000  -0.799015  3.284869e-05  120.0
  1.652508  0.000000  -1.450272  3.309234e-05  120.0
  1.689985  0.000000  -1.347860  3.445560e-05  120.0
  1.706223  0.000000  -1.357235  3.340662e-05  120.0
  1.743700  0.000000  -1.254824  3.351558e-05  120.0
  1.748701  0.000000  -1.133662  3.314743e-05  120.0
  1.786177  0.000000  -1.031250  3.616734e-05  120.0
  1.727462  0.000000  -1.245449  3.208808e-05  120.0
  1.711224  0.000000  -1.236074  3.218700e-05  120.0
  1.759938  0.000000  -1.264199  3.471067e-05  120.0
  1.722461  0.000000  -1.366610  3.306765e-05  120.0
  1.684984  0.000000  -1.469022  3.335832e-05  120.0
  1.797415  0.000000  -1.161787  3.273642e-05  120.0
  2.135941  0.000000  -0.612941  3.229819e-05  120.0
  2.173418  0.000000  -0.510529  3.733358e-05  120.0
  1.748701  0.000000  -1.133662  3.147286e-05  120.0
  1.764939  0.000000  -1.143037  3.176416e-05  120.0
  2.387905  0.000000  -1.324406  5.833247e-05  135.0
  2.325199  0.000000  -1.413628  6.548702e-05  135.0
  2.450611  0.000000  -1.235184  6.432669e-05  135.0
  2.262493  0.000000  -1.502851  5.631330e-05  135.0
  2.387905  0.000000  -1.324406  5.418039e-05  135.0
